id , Source name , aro-aox-arx
3532 , "5BZQJ2352-2825 " , -9.9
3533 , "5BZQJ2353-2743 " , 1.314
3534 , "5BZBJ2353-1458 " , 0.925
3535 , "5BZQJ2353+5518 " , -9.9
3536 , "5BZBJ2353-3037 " , 1.681
3537 , "5BZQJ2354-0957 " , 0.979
3538 , "5BZQJ2354-0019 " , -9.9
3539 , "5BZUJ2354-4106 " , -9.9
3540 , "5BZQJ2354+4553 " , 1.214
3541 , "5BZQJ2354-1513 " , 1.177
3542 , "5BZUJ2354-0405 " , 1.421
3543 , "5BZQJ2355-3357 " , 1.388
3544 , "5BZQJ2356-6820 " , 1.566
3545 , "5BZBJ2356-0023 " , 1.145
3546 , "5BZGJ2356+4036 " , -9.9
3547 , "5BZQJ2356+8152 " , 1.52
3548 , "5BZQJ2357+0448 " , -9.9
3549 , "5BZQJ2357-2451 " , -9.9
3550 , "5BZBJ2357-0152 " , -9.9
3551 , "5BZBJ2357-1718 " , 0.969
3552 , "5BZQJ2357-1125 " , 1.193
3553 , "5BZQJ2357-5311 " , 1.408
3554 , "5BZQJ2358-4555 " , -9.9
3555 , "5BZQJ2358-1020 " , -9.9
3556 , "5BZQJ2358+0430 " , -9.9
3557 , "5BZQJ2358+1955 " , 1.349
3558 , "5BZQJ2358+3922 " , 1.127
3559 , "5BZBJ2359-3037 " , 0.901
3560 , "5BZQJ2359+3850 " , 1.074
3561 , "5BZQJ2359-3133 " , 1.037
