id , Source name , aro-aox-arx
2952 , "5BZBJ1848+6537 " , 0.573
2953 , "5BZBJ1848+4245 " , 0.574
2954 , "5BZQJ1849+6705 " , 0.933
2955 , "5BZQJ1849+3024 " , 0.865
2956 , "5BZBJ1849-4314 " , -9.9
2957 , "5BZBJ1849+2748 " , -9.9
2958 , "5BZQJ1850+2825 " , 0.906
2959 , "5BZQJ1852+4855 " , 0.962
2960 , "5BZQJ1852+4019 " , -9.9
2961 , "5BZBJ1853+6713 " , 0.632
2962 , "5BZQJ1854+7351 " , 0.868
2963 , "5BZQJ1855+3742 " , -9.9
2964 , "5BZQJ1857-5325 " , -9.9
2965 , "5BZBJ1901-2112 " , -9.9
2966 , "5BZQJ1901-7429 " , -9.9
2967 , "5BZQJ1902+3159 " , 0.963
2968 , "5BZQJ1903-6749 " , 0.858
2969 , "5BZBJ1903+5540 " , 0.814
2970 , "5BZQJ1909+4834 " , 0.922
2971 , "5BZQJ1911-2006 " , 0.901
2972 , "5BZQJ1911-2102 " , 0.92
2973 , "5BZUJ1911+1611 " , -9.9
2974 , "5BZQJ1912+3740 " , -9.9
2975 , "5BZQJ1912-8010 " , -9.9
2976 , "5BZQJ1913-4503 " , -9.9
2977 , "5BZQJ1914-4631 " , -9.9
2978 , "5BZUJ1915+6548 " , -9.9
2979 , "5BZQJ1915-2347 " , -9.9
2980 , "5BZQJ1916-7946 " , 0.765
2981 , "5BZBJ1917-1921 " , 0.783
2982 , "5BZQJ1918+5520 " , -9.9
2983 , "5BZBJ1918-4111 " , -9.9
2984 , "5BZQJ1918+4937 " , 0.864
2985 , "5BZQJ1919-4543 " , 0.971
2986 , "5BZQJ1920-2351 " , -9.9
2987 , "5BZBJ1921-1231 " , -9.9
2988 , "5BZBJ1921-1607 " , 0.795
2989 , "5BZQJ1923-8007 " , -9.9
2990 , "5BZQJ1923-2104 " , 0.967
2991 , "5BZQJ1924-2914 " , 0.993
2992 , "5BZBJ1925-1018 " , -9.9
2993 , "5BZQJ1925-3401 " , -9.9
2994 , "5BZBJ1925-5935 " , -9.9
2995 , "5BZBJ1925-2219 " , -9.9
2996 , "5BZBJ1925+2106 " , -9.9
2997 , "5BZBJ1926+6154 " , 0.655
2998 , "5BZBJ1927+6117 " , 0.933
2999 , "5BZQJ1927+7358 " , 0.893
3000 , "5BZUJ1928-0456 " , 0.829
3001 , "5BZQJ1930-6056 " , 0.949
3002 , "5BZBJ1931+0937 " , 0.542
3003 , "5BZQJ1932-4536 " , 0.933
3004 , "5BZUJ1933+0726 " , 0.75
3005 , "5BZQJ1933-6942 " , -9.9
3006 , "5BZQJ1933+6540 " , 0.909
3007 , "5BZQJ1934+6138 " , 0.924
3008 , "5BZQJ1934-2416 " , -9.9
3009 , "5BZQJ1935-1602 " , -9.9
3010 , "5BZQJ1936+7131 " , -9.9
3011 , "5BZQJ1936-0402 " , -9.9
3012 , "5BZBJ1936-4719 " , 0.68
3013 , "5BZUJ1937-3958 " , 0.914
3014 , "5BZQJ1938-1749 " , -9.9
3015 , "5BZQJ1938-4657 " , 0.909
3016 , "5BZQJ1939-1525 " , 0.925
3017 , "5BZQJ1939-1002 " , 0.928
3018 , "5BZQJ1941-0211 " , -9.9
3019 , "5BZUJ1941-6211 " , -9.9
3020 , "5BZQJ1942-7015 " , -9.9
3021 , "5BZBJ1942+1033 " , 0.702
3022 , "5BZGJ1945-5520 " , -9.9
3023 , "5BZQJ1945-3048 " , -9.9
3024 , "5BZBJ1945-3111 " , -9.9
3025 , "5BZQJ1949+5041 " , -9.9
3026 , "5BZQJ1949-1957 " , 0.985
3027 , "5BZQJ1951+5727 " , -9.9
3028 , "5BZQJ1951+0134 " , 0.928
3029 , "5BZQJ1951-0509 " , 0.986
3030 , "5BZBJ1954-1123 " , 0.925
3031 , "5BZQJ1955+1358 " , -9.9
3032 , "5BZQJ1955+5131 " , 0.963
3033 , "5BZQJ1956-3225 " , -9.9
3034 , "5BZQJ1957-3845 " , 0.922
3035 , "5BZGJ1958-3011 " , 0.659
3036 , "5BZQJ1959-4246 " , 0.859
3037 , "5BZBJ1959+6508 " , 0.615
3038 , "5BZQJ2000-1325 " , -9.9
3039 , "5BZQJ2000-1748 " , 0.927
3040 , "5BZBJ2001+4352 " , 0.802
3041 , "5BZBJ2001+7040 " , 0.875
3042 , "5BZQJ2003-3251 " , 0.996
3043 , "5BZGJ2003-0856 " , 0.574
3044 , "5BZQJ2004-6347 " , -9.9
3045 , "5BZBJ2005+7004 " , 0.636
3046 , "5BZQJ2005-1822 " , 0.905
3047 , "5BZBJ2005+7752 " , 0.954
3048 , "5BZQJ2005-2310 " , 0.924
3049 , "5BZQJ2006+6424 " , 0.993
3050 , "5BZQJ2007+0636 " , -9.9
3051 , "5BZQJ2007+6607 " , -9.9
3052 , "5BZQJ2007+4029 " , 0.984
3053 , "5BZQJ2007-4434 " , 0.924
3054 , "5BZUJ2008-0418 " , 0.897
3055 , "5BZBJ2009-4849 " , 0.704
3056 , "5BZBJ2009+7229 " , 1.002
3057 , "5BZQJ2009+0727 " , -9.9
3058 , "5BZQJ2010-2523 " , 0.7
3059 , "5BZQJ2010+6116 " , -9.9
3060 , "5BZQJ2011-1546 " , 0.859
3061 , "5BZBJ2012+4628 " , 0.762
3062 , "5BZBJ2014-0047 " , 0.752
3063 , "5BZBJ2014+0648 " , 0.694
3064 , "5BZQJ2015-1252 " , -9.9
3065 , "5BZBJ2015-0137 " , 0.962
3066 , "5BZUJ2015+3710 " , 0.924
3067 , "5BZQJ2015+6554 " , 0.937
3068 , "5BZBJ2016-0903 " , 0.8
3069 , "5BZQJ2017+7440 " , 0.918
3070 , "5BZQJ2017+0603 " , 0.815
3071 , "5BZBJ2017-3753 " , -9.9
3072 , "5BZQJ2018-1109 " , -9.9
3073 , "5BZQJ2018-0509 " , -9.9
3074 , "5BZQJ2019-5201 " , 0.901
3075 , "5BZQJ2020+6747 " , -9.9
3076 , "5BZQJ2022+6136 " , 1.106
3077 , "5BZBJ2022-4513 " , -9.9
3078 , "5BZBJ2022+7611 " , 0.857
3079 , "5BZUJ2023-1139 " , -9.9
3080 , "5BZQJ2023-3655 " , -9.9
3081 , "5BZQJ2024-3253 " , -9.9
3082 , "5BZQJ2024+1718 " , -9.9
3083 , "5BZQJ2025+0316 " , -9.9
3084 , "5BZUJ2025+3343 " , 1.057
3085 , "5BZQJ2025-0735 " , 0.909
3086 , "5BZQJ2025-2845 " , 0.881
3087 , "5BZQJ2027-0831 " , -9.9
3088 , "5BZUJ2029+4926 " , -9.9
3089 , "5BZUJ2030-0622 " , 1.001
3090 , "5BZQJ2030-0503 " , -9.9
3091 , "5BZUJ2030-3039 " , -9.9
3092 , "5BZQJ2031+0239 " , -9.9
3093 , "5BZQJ2031+5455 " , 0.937
3094 , "5BZUJ2031+1219 " , 0.996
3095 , "5BZUJ2034+1154 " , 0.86
3096 , "5BZQJ2035+1056 " , 0.951
3097 , "5BZQJ2035-6944 " , -9.9
3098 , "5BZQJ2035-6846 " , -9.9
3099 , "5BZQJ2035-6602 " , -9.9
3100 , "5BZBJ2036+6553 " , -9.9
3101 , "5BZQJ2036-2830 " , 0.858
3102 , "5BZQJ2036-0629 " , -9.9
3103 , "5BZQJ2036-2146 " , -9.9
3104 , "5BZQJ2037-1522 " , -9.9
3105 , "5BZQJ2038+5119 " , 1.031
3106 , "5BZBJ2038-2636 " , 0.552
3107 , "5BZBJ2039-1046 " , 0.836
3108 , "5BZBJ2039+5219 " , 0.679
3109 , "5BZQJ2039-7206 " , -9.9
3110 , "5BZQJ2040-2507 " , 1.005
3111 , "5BZGJ2042+2426 " , 0.614
3112 , "5BZQJ2042-2255 " , 0.929
3113 , "5BZQJ2042-2223 " , -9.9
3114 , "5BZQJ2043+1255 " , -9.9
3115 , "5BZQJ2047-1639 " , -9.9
3116 , "5BZBJ2047-2908 " , 0.596
3117 , "5BZGJ2049-0039 " , 0.54
3118 , "5BZBJ2050+0407 " , 0.926
3119 , "5BZQJ2050-2628 " , -9.9
3120 , "5BZQJ2050+3127 " , -9.9
3121 , "5BZBJ2051+7441 " , -9.9
3122 , "5BZUJ2051+1743 " , -9.9
3123 , "5BZQJ2052-6523 " , 0.835
3124 , "5BZBJ2052+0810 " , 0.55
3125 , "5BZGJ2054+0015 " , 0.718
3126 , "5BZGJ2055-0506 " , -9.9
3127 , "5BZBJ2055-0021 " , 0.608
3128 , "5BZQJ2056-4714 " , 0.963
3129 , "5BZBJ2056-3208 " , -9.9
3130 , "5BZQJ2056-3857 " , 0.921
3131 , "5BZQJ2057-3734 " , -9.9
3132 , "5BZGJ2059-0037 " , 0.647
3133 , "5BZQJ2101-2933 " , -9.9
3134 , "5BZQJ2101+0341 " , 0.966
3135 , "5BZQJ2102+6015 " , -9.9
3136 , "5BZGJ2103-6812 " , -9.9
3137 , "5BZUJ2105-4848 " , 0.9
3138 , "5BZQJ2106+2135 " , -9.9
3139 , "5BZQJ2106+0231 " , -9.9
3140 , "5BZQJ2108-2911 " , -9.9
3141 , "5BZQJ2108+1430 " , -9.9
3142 , "5BZBJ2108-0250 " , 0.761
3143 , "5BZBJ2108-6637 " , 0.769
3144 , "5BZQJ2109-4110 " , 0.967
3145 , "5BZQJ2109-1332 " , 0.828
3146 , "5BZQJ2110-1020 " , -9.9
3147 , "5BZQJ2110+0809 " , -9.9
3148 , "5BZQJ2110-0126 " , 0.863
3149 , "5BZQJ2114-6851 " , -9.9
3150 , "5BZQJ2114+2832 " , -9.9
3151 , "5BZUJ2115-1416 " , -9.9
3152 , "5BZQJ2115+2933 " , 1.01
3153 , "5BZBJ2116-0108 " , -9.9
3154 , "5BZGJ2116-0628 " , 0.68
3155 , "5BZBJ2116+3339 " , 0.856
3156 , "5BZQJ2116-5527 " , -9.9
3157 , "5BZQJ2117+0502 " , -9.9
3158 , "5BZQJ2118+0013 " , 0.859
3159 , "5BZQJ2118-0636 " , 0.775
3160 , "5BZQJ2119-1106 " , -9.9
3161 , "5BZQJ2121+1901 " , 0.98
3162 , "5BZQJ2121-6111 " , -9.9
3163 , "5BZBJ2123-1036 " , 0.688
3164 , "5BZQJ2123+0535 " , 1.009
3165 , "5BZQJ2123-3046 " , -9.9
3166 , "5BZQJ2124-6028 " , -9.9
3167 , "5BZQJ2125+0441 " , -9.9
3168 , "5BZQJ2126-4605 " , 0.901
3169 , "5BZQJ2126-0119 " , -9.9
3170 , "5BZBJ2127+3613 " , 0.837
3171 , "5BZQJ2128-0244 " , -9.9
3172 , "5BZQJ2129-1538 " , 0.877
3173 , "5BZUJ2129+0035 " , 0.654
3174 , "5BZUJ2130-0927 " , 0.892
3175 , "5BZQJ2130-4515 " , -9.9
3176 , "5BZBJ2131-2746 " , 0.641
3177 , "5BZQJ2131-1207 " , 0.896
3178 , "5BZBJ2131-0915 " , 0.603
3179 , "5BZBJ2131-2515 " , 0.566
3180 , "5BZQJ2132-4537 " , -9.9
3181 , "5BZGJ2133+2528 " , -9.9
3182 , "5BZQJ2133+8239 " , -9.9
3183 , "5BZBJ2134-0153 " , 0.972
3184 , "5BZQJ2135-5006 " , 0.897
3185 , "5BZQJ2135-0803 " , -9.9
3186 , "5BZBJ2136-4443 " , 0.591
3187 , "5BZQJ2136+0041 " , 1.029
3188 , "5BZQJ2138-2439 " , 0.933
3189 , "5BZBJ2138-2053 " , 0.516
3190 , "5BZQJ2139+1423 " , 0.94
3191 , "5BZBJ2139-4235 " , 0.784
3192 , "5BZQJ2139+0122 " , -9.9
3193 , "5BZGJ2140-2339 " , 0.529
3194 , "5BZQJ2141-3729 " , 0.901
3195 , "5BZQJ2142-0437 " , 0.83
3196 , "5BZBJ2143-3929 " , -9.9
3197 , "5BZGJ2143-2845 " , 0.768
3198 , "5BZQJ2143+1743 " , 0.915
3199 , "5BZBJ2144-0028 " , -9.9
3200 , "5BZQJ2145-3357 " , 0.882
3201 , "5BZQJ2145+1115 " , 0.859
3202 , "5BZGJ2145-0434 " , 0.69
3203 , "5BZQJ2145-3142 " , -9.9
3204 , "5BZBJ2145+0719 " , 0.65
3205 , "5BZQJ2146-1525 " , 0.894
3206 , "5BZBJ2146-4748 " , 0.633
3207 , "5BZQJ2146-7755 " , 0.849
3208 , "5BZBJ2146-1344 " , 0.659
3209 , "5BZGJ2147-1019 " , 0.615
3210 , "5BZQJ2147-7812 " , -9.9
3211 , "5BZQJ2147+0929 " , 0.927
3212 , "5BZQJ2147-7536 " , 0.918
3213 , "5BZQJ2147-0620 " , 0.787
3214 , "5BZQJ2147-3601 " , 0.891
3215 , "5BZGJ2147-1608 " , 0.616
3216 , "5BZQJ2147-7621 " , -9.9
3217 , "5BZQJ2148+0657 " , 0.951
3218 , "5BZBJ2148-0733 " , -9.9
3219 , "5BZQJ2148-1723 " , 0.955
3220 , "5BZBJ2149+0322 " , 0.952
3221 , "5BZQJ2150-6802 " , -9.9
3222 , "5BZGJ2150-1410 " , 0.641
3223 , "5BZBJ2150+1119 " , -9.9
3224 , "5BZQJ2150-2812 " , 0.896
3225 , "5BZQJ2151-2742 " , 0.837
3226 , "5BZQJ2151+0709 " , -9.9
3227 , "5BZQJ2151+0552 " , -9.9
3228 , "5BZQJ2151-3027 " , 0.82
3229 , "5BZQJ2152-7807 " , 1.019
3230 , "5BZBJ2152-1205 " , 0.662
3231 , "5BZBJ2152+1734 " , 1.001
3232 , "5BZBJ2153-0042 " , 0.607
3233 , "5BZQJ2153-1136 " , -9.9
3234 , "5BZQJ2154-1501 " , 0.858
3235 , "5BZQJ2155+2250 " , -9.9
3236 , "5BZUJ2156-0037 " , 0.936
3237 , "5BZQJ2156-2012 " , -9.9
3238 , "5BZBJ2156-0855 " , -9.9
3239 , "5BZQJ2157+1014 " , 0.888
3240 , "5BZQJ2157+3127 " , 0.924
3241 , "5BZQJ2157+0649 " , 0.861
3242 , "5BZQJ2158-1501 " , 0.968
3243 , "5BZBJ2158-3013 " , 0.515
3244 , "5BZUJ2159-2841 " , 0.712
3245 , "5BZQJ2159-1500 " , 0.865
3246 , "5BZQJ2200-1945 " , -9.9
3247 , "5BZQJ2200+0234 " , -9.9
3248 , "5BZQJ2200-1632 " , -9.9
3249 , "5BZQJ2201+5048 " , 0.93
3250 , "5BZBJ2201-1707 " , 0.522
3251 , "5BZQJ2202-8338 " , -9.9
3252 , "5BZBJ2202+4216 " , 0.821
3253 , "5BZQJ2202-2335 " , -9.9
3254 , "5BZQJ2203+3145 " , 0.884
3255 , "5BZQJ2203+1725 " , 0.926
3256 , "5BZQJ2203+7151 " , -9.9
3257 , "5BZUJ2204+0440 " , 0.887
3258 , "5BZQJ2206-1835 " , 1.117
3259 , "5BZQJ2206-2119 " , 0.821
3260 , "5BZBJ2206-0031 " , 0.875
3261 , "5BZQJ2206-7735 " , -9.9
3262 , "5BZQJ2207+0041 " , 0.852
3263 , "5BZQJ2207-5346 " , 0.949
3264 , "5BZQJ2207+1652 " , -9.9
3265 , "5BZQJ2207-5707 " , 0.919
3266 , "5BZUJ2208+6519 " , -9.9
3267 , "5BZUJ2209-4710 " , 0.619
3268 , "5BZUJ2209-2453 " , 0.871
3269 , "5BZUJ2211-2849 " , 0.786
3270 , "5BZBJ2211-0003 " , 0.646
3271 , "5BZGJ2211-0023 " , -9.9
3272 , "5BZUJ2211-1328 " , 0.843
3273 , "5BZUJ2211+2919 " , 0.742
3274 , "5BZQJ2211-3707 " , 0.844
3275 , "5BZQJ2211+1841 " , 0.718
3276 , "5BZUJ2212+2355 " , 0.961
3277 , "5BZQJ2212+0646 " , 0.922
3278 , "5BZQJ2213-2529 " , -9.9
3279 , "5BZQJ2214+3739 " , -9.9
3280 , "5BZBJ2214+0020 " , -9.9
3281 , "5BZQJ2215-2944 " , 0.925
3282 , "5BZQJ2216+3518 " , -9.9
3283 , "5BZQJ2216-5424 " , -9.9
3284 , "5BZQJ2216+3102 " , -9.9
3285 , "5BZBJ2217+2421 " , 0.929
3286 , "5BZBJ2217-3106 " , 0.613
3287 , "5BZQJ2217+0220 " , 0.948
3288 , "5BZQJ2218+1520 " , 0.87
3289 , "5BZQJ2218-0335 " , 0.965
3290 , "5BZQJ2219+1806 " , -9.9
3291 , "5BZQJ2219-2719 " , -9.9
3292 , "5BZBJ2219+2120 " , 0.772
3293 , "5BZQJ2219-0051 " , -9.9
3294 , "5BZGJ2219+2613 " , 0.874
3295 , "5BZQJ2219+0736 " , 0.783
3296 , "5BZBJ2221-5225 " , 0.575
3297 , "5BZBJ2222-1753 " , 0.554
3298 , "5BZQJ2223-3455 " , 0.885
3299 , "5BZBJ2223+0102 " , 0.728
3300 , "5BZQJ2223-1607 " , -9.9
3301 , "5BZBJ2224-1126 " , 0.959
3302 , "5BZQJ2225+2118 " , 0.869
3303 , "5BZBJ2225-1113 " , -9.9
3304 , "5BZQJ2225-0457 " , 1.004
3305 , "5BZQJ2226+0052 " , -9.9
3306 , "5BZBJ2227+0037 " , -9.9
3307 , "5BZQJ2228+2503 " , -9.9
3308 , "5BZQJ2228-0753 " , 0.86
3309 , "5BZQJ2229+3057 " , 0.785
3310 , "5BZQJ2229-0832 " , 0.922
3311 , "5BZQJ2230-1325 " , -9.9
3312 , "5BZQJ2230+6946 " , 1.038
3313 , "5BZQJ2230-3942 " , 0.769
3314 , "5BZQJ2230-4416 " , -9.9
3315 , "5BZQJ2232-1659 " , -9.9
3316 , "5BZQJ2232+1143 " , 0.957
3317 , "5BZBJ2233+1336 " , 0.676
3318 , "5BZQJ2234-2055 " , -9.9
3319 , "5BZQJ2235-4835 " , 0.881
3320 , "5BZBJ2235-3629 " , -9.9
3321 , "5BZQJ2235-1826 " , -9.9
3322 , "5BZBJ2236-1706 " , -9.9
3323 , "5BZQJ2236+2828 " , 0.948
3324 , "5BZBJ2236-1433 " , 0.912
3325 , "5BZQJ2236+7322 " , -9.9
3326 , "5BZQJ2237-3921 " , 0.814
3327 , "5BZQJ2238+0724 " , -9.9
3328 , "5BZGJ2238-3940 " , 0.592
3329 , "5BZQJ2238+2749 " , -9.9
3330 , "5BZQJ2238+0412 " , -9.9
3331 , "5BZQJ2239-5525 " , -9.9
3332 , "5BZQJ2239-5701 " , 0.987
3333 , "5BZGJ2239-0631 " , 0.752
3334 , "5BZBJ2240+1326 " , 0.624
3335 , "5BZBJ2241+4120 " , -9.9
3336 , "5BZQJ2241+0953 " , 0.923
3337 , "5BZBJ2243-0609 " , -9.9
3338 , "5BZBJ2243-2544 " , 0.925
3339 , "5BZBJ2243+2021 " , 0.772
3340 , "5BZUJ2244-2954 " , 0.764
3341 , "5BZQJ2244+4057 " , -9.9
3342 , "5BZQJ2244+2600 " , -9.9
3343 , "5BZBJ2244-0006 " , 0.632
3344 , "5BZQJ2245+0324 " , 0.931
3345 , "5BZQJ2245+0500 " , -9.9
3346 , "5BZQJ2246-5607 " , 0.911
3347 , "5BZQJ2246-1206 " , 0.927
3348 , "5BZQJ2247-3657 " , -9.9
3349 , "5BZBJ2247+0000 " , 0.918
3350 , "5BZQJ2247-1237 " , -9.9
3351 , "5BZBJ2247+4413 " , 0.698
3352 , "5BZQJ2247+0310 " , 0.945
3353 , "5BZUJ2248-0541 " , -9.9
3354 , "5BZGJ2248-0036 " , -9.9
3355 , "5BZQJ2248-2931 " , -9.9
3356 , "5BZQJ2248-2702 " , 0.922
3357 , "5BZUJ2248+3718 " , -9.9
3358 , "5BZQJ2248-3235 " , -9.9
3359 , "5BZQJ2249+2107 " , -9.9
3360 , "5BZBJ2249-1300 " , 0.521
3361 , "5BZQJ2249-3039 " , 0.902
3362 , "5BZBJ2249+1308 " , -9.9
3363 , "5BZBJ2250+3824 " , 0.718
3364 , "5BZUJ2250-4206 " , -9.9
3365 , "5BZQJ2250-0647 " , 0.807
3366 , "5BZUJ2250-2806 " , 0.879
3367 , "5BZQJ2251-3827 " , 0.681
3368 , "5BZUJ2251-3206 " , 0.503
3369 , "5BZQJ2251+2217 " , -9.9
3370 , "5BZBJ2251+4030 " , 0.858
3371 , "5BZBJ2252+1245 " , -9.9
3372 , "5BZQJ2253+1942 " , 0.873
3373 , "5BZBJ2253+1404 " , 0.683
3374 , "5BZQJ2253+1608 " , 0.927
3375 , "5BZBJ2254+0054 " , 0.844
3376 , "5BZQJ2254+1341 " , 0.943
3377 , "5BZUJ2254-3209 " , 0.868
3378 , "5BZQJ2254-4139 " , -9.9
3379 , "5BZBJ2254-2725 " , -9.9
3380 , "5BZQJ2254-5926 " , -9.9
3381 , "5BZQJ2255-0844 " , -9.9
3382 , "5BZBJ2255+2410 " , 0.748
3383 , "5BZQJ2256-2735 " , -9.9
3384 , "5BZQJ2256+2301 " , -9.9
3385 , "5BZBJ2256-3303 " , 0.633
3386 , "5BZBJ2256+1305 " , -9.9
3387 , "5BZQJ2256-6533 " , 0.807
3388 , "5BZGJ2256+2618 " , 0.737
3389 , "5BZBJ2256-2011 " , 0.871
3390 , "5BZBJ2257+0743 " , 0.921
3391 , "5BZQJ2257+0243 " , 0.961
3392 , "5BZQJ2258-2758 " , 0.935
3393 , "5BZBJ2258-3644 " , 0.754
3394 , "5BZBJ2258-5525 " , 0.663
3395 , "5BZQJ2258+0203 " , -9.9
3396 , "5BZQJ2259-0811 " , -9.9
3397 , "5BZBJ2300+3137 " , -9.9
3398 , "5BZQJ2300-2644 " , -9.9
3399 , "5BZQJ2300+1655 " , -9.9
3400 , "5BZQJ2301-0158 " , -9.9
3401 , "5BZQJ2301+3726 " , -9.9
3402 , "5BZUJ2303-1841 " , 0.785
3403 , "5BZUJ2303-3030 " , -9.9
3404 , "5BZQJ2303-6807 " , 0.835
3405 , "5BZQJ2304+2331 " , -9.9
3406 , "5BZBJ2304+3705 " , 0.567
3407 , "5BZQJ2304-3625 " , 0.927
3408 , "5BZQJ2306+0837 " , -9.9
3409 , "5BZQJ2306-0459 " , 0.914
3410 , "5BZBJ2306-1103 " , 0.578
3411 , "5BZUJ2306-6521 " , -9.9
3412 , "5BZQJ2307+3230 " , -9.9
3413 , "5BZBJ2307-1205 " , 0.581
3414 , "5BZBJ2307+1450 " , -9.9
3415 , "5BZQJ2308+2008 " , 0.797
3416 , "5BZGJ2308-2219 " , 0.507
3417 , "5BZBJ2309-3043 " , 0.723
3418 , "5BZQJ2309-3059 " , 0.95
3419 , "5BZUJ2310-3719 " , 0.578
3420 , "5BZQJ2310+1055 " , 0.937
3421 , "5BZGJ2310-4347 " , 0.672
3422 , "5BZBJ2311+0205 " , -9.9
3423 , "5BZQJ2311+3425 " , 0.96
3424 , "5BZGJ2311-0946 " , 0.598
3425 , "5BZQJ2311+4543 " , -9.9
3426 , "5BZQJ2312+1615 " , 0.834
3427 , "5BZQJ2312+1444 " , 0.747
3428 , "5BZQJ2312+3847 " , -9.9
3429 , "5BZQJ2312-6607 " , 0.902
3430 , "5BZGJ2313+1444 " , 0.662
3431 , "5BZQJ2313-3704 " , -9.9
3432 , "5BZQJ2314+1359 " , 0.841
3433 , "5BZQJ2314-3138 " , -9.9
3434 , "5BZBJ2315-5018 " , 0.878
3435 , "5BZQJ2316-3349 " , -9.9
3436 , "5BZQJ2316-4041 " , -9.9
3437 , "5BZQJ2317-1122 " , 0.852
3438 , "5BZQJ2318-4010 " , -9.9
3439 , "5BZQJ2318-1659 " , -9.9
3440 , "5BZGJ2318+3048 " , 0.727
3441 , "5BZGJ2319-4206 " , 0.859
3442 , "5BZBJ2319+1611 " , 0.628
3443 , "5BZGJ2319-0116 " , 0.765
3444 , "5BZGJ2320+4146 " , 0.564
3445 , "5BZQJ2320+0031 " , 0.861
3446 , "5BZQJ2320+0513 " , 0.925
3447 , "5BZQJ2320+1829 " , 0.815
3448 , "5BZQJ2321-0827 " , -9.9
3449 , "5BZQJ2321+3204 " , 0.965
3450 , "5BZQJ2321+2732 " , 0.93
3451 , "5BZQJ2322+5057 " , -9.9
3452 , "5BZQJ2322+1843 " , 0.978
3453 , "5BZQJ2322+0812 " , 0.984
3454 , "5BZGJ2322-4220 " , 0.82
3455 , "5BZGJ2322+3436 " , 0.743
3456 , "5BZBJ2322-4916 " , 0.651
3457 , "5BZQJ2323-0150 " , -9.9
3458 , "5BZQJ2323-0317 " , 0.917
3459 , "5BZQJ2323-0617 " , -9.9
3460 , "5BZBJ2323+4210 " , 0.562
3461 , "5BZQJ2324-3714 " , -9.9
3462 , "5BZBJ2324-4040 " , 0.557
3463 , "5BZBJ2324+0802 " , -9.9
3464 , "5BZBJ2325+3957 " , 0.876
3465 , "5BZBJ2325-4800 " , 0.817
3466 , "5BZBJ2325+1646 " , 0.777
3467 , "5BZUJ2327+1524 " , 0.79
3468 , "5BZQJ2327+0940 " , 0.885
3469 , "5BZQJ2327+1533 " , 0.845
3470 , "5BZQJ2327-1447 " , -9.9
3471 , "5BZQJ2328-4035 " , -9.9
3472 , "5BZBJ2329+1743 " , -9.9
3473 , "5BZQJ2329+0834 " , 0.978
3474 , "5BZBJ2329+3754 " , 0.655
3475 , "5BZQJ2329-4730 " , 0.902
3476 , "5BZQJ2329-4955 " , 0.869
3477 , "5BZQJ2330+3348 " , -9.9
3478 , "5BZBJ2330-3724 " , 0.874
3479 , "5BZQJ2330-4539 " , -9.9
3480 , "5BZQJ2330+1100 " , 0.965
3481 , "5BZQJ2331-2148 " , 0.818
3482 , "5BZQJ2331-1556 " , 1.025
3483 , "5BZQJ2331-3811 " , 0.972
3484 , "5BZQJ2332-4118 " , -9.9
3485 , "5BZQJ2333-0131 " , 0.934
3486 , "5BZUJ2333-2343 " , 0.803
3487 , "5BZQJ2334+0736 " , 0.907
3488 , "5BZBJ2334+1547 " , -9.9
3489 , "5BZBJ2334-0834 " , -9.9
3490 , "5BZBJ2334+1432 " , -9.9
3491 , "5BZQJ2335-2907 " , -9.9
3492 , "5BZQJ2335-0131 " , -9.9
3493 , "5BZQJ2336-4115 " , -9.9
3494 , "5BZQJ2336-0943 " , -9.9
3495 , "5BZQJ2337-5216 " , -9.9
3496 , "5BZQJ2337-0230 " , 0.909
3497 , "5BZBJ2338+2124 " , 0.634
3498 , "5BZBJ2339+0534 " , 0.715
3499 , "5BZQJ2339-3310 " , -9.9
3500 , "5BZBJ2340+2641 " , -9.9
3501 , "5BZBJ2340+8015 " , 0.639
3502 , "5BZGJ2341+0018 " , 0.815
3503 , "5BZBJ2341-0152 " , 0.764
3504 , "5BZQJ2342-0322 " , 0.768
3505 , "5BZQJ2343+2339 " , -9.9
3506 , "5BZQJ2343-2858 " , -9.9
3507 , "5BZBJ2343+3439 " , 0.592
3508 , "5BZQJ2343+1543 " , -9.9
3509 , "5BZQJ2344+2952 " , -9.9
3510 , "5BZQJ2345-1555 " , 0.872
3511 , "5BZUJ2345-1515 " , -9.9
3512 , "5BZGJ2345-1449 " , 0.614
3513 , "5BZBJ2346+8007 " , 0.921
3514 , "5BZGJ2346+4024 " , 0.77
3515 , "5BZQJ2346+0930 " , 0.903
3516 , "5BZBJ2347+5142 " , 0.696
3517 , "5BZQJ2347-5110 " , 0.988
3518 , "5BZQJ2347-4946 " , -9.9
3519 , "5BZQJ2348-1631 " , 0.926
3520 , "5BZQJ2348-0425 " , -9.9
3521 , "5BZQJ2348-5847 " , -9.9
3522 , "5BZQJ2349+3849 " , -9.9
3523 , "5BZQJ2349+0534 " , -9.9
3524 , "5BZUJ2350+1941 " , 0.676
3525 , "5BZQJ2350+1106 " , -9.9
3526 , "5BZBJ2350-0559 " , 0.598
3527 , "5BZBJ2350-2436 " , 0.579
3528 , "5BZGJ2350+3622 " , 0.906
3529 , "5BZQJ2351-2203 " , -9.9
3530 , "5BZBJ2352+1749 " , -9.9
3531 , "5BZUJ2352+3947 " , -9.9
3532 , "5BZQJ2352-2825 " , -9.9
3533 , "5BZQJ2353-2743 " , 0.85
